,Phrase,Counts
11440,"('brauch', 'neu')",21
11441,"('verantwort', 'gegenub')",21
11442,"('klar', 'frag')",21
11443,"('gibt', 'teil')",21
11444,"('verwandt', 'organisation')",21
11445,"('einzelantrag', 'nos')",21
11446,"('letzt', 'wochen')",21
11447,"('gemass', 'vorlag')",21
11448,"('teil', 'einschatz')",21
11449,"('mehr', 'bereich')",21
11450,"('bundesgericht', 'praxis')",21
11451,"('sag', 'weit')",21
11452,"('schweiz', 'unterstutzt')",21
11453,"('bau', 'schweiz')",21
11454,"('mitglied', 'standerat')",21
11455,"('bezug', 'schweiz')",21
11456,"('post', 'fernmeldeverkehr')",21
11457,"('zustimm', 'geb')",21
11458,"('schweiz', 'fuhr')",21
11459,"('punkt', 'frag')",21
11460,"('muss', 'darum')",21
11461,"('halt', 'vielleicht')",21
11462,"('mehrheit', 'mehrheit')",21
11463,"('gut', 'investiert')",21
11464,"('ja', 'unbestritt')",21
11465,"('sexuell', 'unversehrt')",21
11466,"('parlamentar', 'grupp')",21
11467,"('sprech', 'mehr')",21
11468,"('berat', 'initiativ')",21
11469,"('nach', 'punkt')",21
11470,"('lohn', 'frank')",21
11471,"('gangig', 'praxis')",21
11472,"('schweiz', 'bekannt')",21
11473,"('off', 'halt')",21
11474,"('juli', 'kraft')",21
11475,"('meinung', 'besteh')",21
11476,"('mind', 'marti')",21
11477,"('antrag', 'fetz')",21
11478,"('braucht', 'schweiz')",21
11479,"('verheiratet', 'paar')",21
11480,"('frank', 'ausmach')",21
11481,"('zulast', 'obligator')",21
11482,"('schon', 'xmal')",21
11483,"('heut', 'vormittag')",21
11484,"('beantragt', 'erganz')",21
11485,"('neu', 'beurteil')",21
11486,"('finanzkommission', 'wurd')",21
11487,"('eingereicht', 'initiativ')",21
11488,"('darf', 'deshalb')",21
11489,"('mind', 'sagt')",21
11490,"('vorsteh', 'vbs')",21
11491,"('advanced', 'practic')",21
11492,"('practic', 'nurs')",21
11493,"('entwurf', 'ander')",21
11494,"('international', 'firm')",21
11495,"('frank', 'aufgrund')",21
11496,"('stimm', 'knapp')",21
11497,"('arbeitsgrupp', 'eingesetzt')",21
11498,"('artikel', 'bereit')",21
11499,"('strukturell', 'saldo')",21
11500,"('initiativ', 'ziel')",21
11501,"('gefahr', 'schweiz')",21
11502,"('sogar', 'hoh')",21
11503,"('grund', 'initiativ')",21
11504,"('regel', 'eingefuhrt')",21
11505,"('frank', 'gut')",21
11506,"('verlangt', 'initiativ')",21
11507,"('gross', 'ausmass')",21
11508,"('wenig', 'klar')",21
11509,"('grundsatz', 'verhaltnismass')",21
11510,"('vielleicht', 'gross')",21
11511,"('breit', 'diskutiert')",21
11512,"('velofahrerinn', 'velofahr')",21
11513,"('standerat', 'luginbuhl')",21
11514,"('sei', 'stell')",21
11515,"('gewahlt', 'erklart')",21
11516,"('gultig', 'zustand')",21
11517,"('buro', 'mandat')",21
11518,"('landwirtschaft', 'betrifft')",21
11519,"('arme', 'zivildien')",21
11520,"('fall', 'beim')",21
11521,"('word', 'heisst')",21
11522,"('entschadigungsfond', 'asbestopf')",21
11523,"('bereit', 'vergang')",21
11524,"('frank', 'bezahlt')",21
11525,"('ausserordent', 'ausgab')",21
11526,"('vermogensverwalt', 'truste')",21
11527,"('gibt', 'mensch')",21
11528,"('absatz', 'fidleg')",21
11529,"('best', 'preisleistungsverhaltnis')",21
11530,"('neu', 'standard')",21
11531,"('konsequenz', 'war')",21
11532,"('loi', 'sur')",21
11533,"('beim', 'finanzplan')",21
11534,"('senkung', 'technisch')",21
11535,"('erwachs', 'person')",21
11536,"('aufwand', 'milliard')",21
11537,"('auss', 'frag')",21
11538,"('sektoriell', 'identifikator')",21
11539,"('sag', 'bereit')",21
11540,"('verschied', 'aspekt')",21
11541,"('bundesgesetz', 'unlaut')",21
11542,"('belastet', 'standort')",21
11543,"('landschaft', 'schweiz')",21
11544,"('spital', 'gefangnis')",21
11545,"('global', 'umweltfond')",21
11546,"('einheit', 'finanzier')",21
11547,"('uberschuss', 'rund')",21
11548,"('unbefristet', 'moratorium')",21
11549,"('ausstand', 'tret')",20
11550,"('einzelantrag', 'abzulehn')",20
11551,"('gross', 'anstreng')",20
11552,"('verstorb', 'person')",20
11553,"('grund', 'liegt')",20
11554,"('konnt', 'ganz')",20
11555,"('darauf', 'reagiert')",20
11556,"('wichtig', 'sach')",20
11557,"('wichtig', 'finanzplatz')",20
11558,"('beid', 'abkomm')",20
11559,"('singapur', 'hongkong')",20
11560,"('staat', 'territori')",20
11561,"('hinlang', 'bekannt')",20
11562,"('klar', 'forder')",20
11563,"('kolleg', 'frag')",20
11564,"('bereich', 'hauslich')",20
11565,"('ubrig', 'bereit')",20
11566,"('frau', 'rickli')",20
11567,"('war', 'meinung')",20
11568,"('schluss', 'ja')",20
11569,"('worst', 'cas')",20
11570,"('hatt', 'deshalb')",20
11571,"('leut', 'wenig')",20
11572,"('kurz', 'lang')",20
11573,"('kost', 'frank')",20
11574,"('rund', 'viertel')",20
11575,"('pruf', 'bundesrat')",20
11576,"('bestimm', 'heut')",20
11577,"('antrag', 'vorlag')",20
11578,"('schaff', 'deshalb')",20
11579,"('sinn', 'standerat')",20
11580,"('stimm', 'beid')",20
11581,"('sag', 'moglich')",20
11582,"('seit', 'besteh')",20
11583,"('zuerst', 'mind')",20
11584,"('eigent', 'genug')",20
11585,"('bundesrat', 'vorsieht')",20
11586,"('verlangt', 'gesetz')",20
11587,"('digital', 'wirtschaft')",20
11588,"('gehort', 'eigent')",20
11589,"('steu', 'anreiz')",20
11590,"('darub', 'gefuhrt')",20
11591,"('vorlag', 'schluss')",20
11592,"('gedank', 'darub')",20
11593,"('fall', 'schon')",20
11594,"('vorlag', 'betrifft')",20
11595,"('praktisch', 'gleich')",20
11596,"('zeigt', 'schweiz')",20
11597,"('durf', 'heut')",20
11598,"('schweiz', 'jahrlich')",20
11599,"('fall', 'bereit')",20
11600,"('schon', 'hoh')",20
11601,"('sollt', 'einfach')",20
11602,"('deshalb', 'darauf')",20
11603,"('zwei', 'dreimal')",20
11604,"('angemess', 'berucksicht')",20
11605,"('komm', 'einzelantrag')",20
11606,"('wurd', 'wiss')",20
11607,"('wiss', 'bereit')",20
11608,"('meinung', 'weit')",20
11609,"('grundsatz', 'mehrheit')",20
11610,"('wiss', 'person')",20
11611,"('block', 'sprech')",20
11612,"('klar', 'formulier')",20
11613,"('bundesrat', 'departement')",20
11614,"('motion', 'gut')",20
11615,"('entsprech', 'erganz')",20
11616,"('courant', 'normal')",20
11617,"('hatt', 'einfach')",20
11618,"('komm', 'bereit')",20
11619,"('wirklich', 'davon')",20
11620,"('leist', 'konnt')",20
11621,"('frag', 'land')",20
11622,"('frag', 'konkret')",20
11623,"('nachd', 'ja')",20
11624,"('ganz', 'verstand')",20
11625,"('bleibt', 'frag')",20
11626,"('ab', 'entscheid')",20
11627,"('selbstverstand', 'muss')",20
11628,"('elektron', 'uberwach')",20
11629,"('gehort', 'ganz')",20
11630,"('ab', 'sofort')",20
11631,"('bitt', 'drei')",20
11632,"('aktiv', 'roll')",20
11633,"('fall', 'kommission')",20
11634,"('ziel', 'prozent')",20
11635,"('daran', 'gearbeitet')",20
11636,"('umsetz', 'wea')",20
11637,"('polit', 'losung')",20
11638,"('entspricht', 'prozent')",20
11639,"('schaff', 'kanton')",20
11640,"('liegt', 'tisch')",20
11641,"('bundesrat', 'darf')",20
11642,"('motion', 'ganz')",20
11643,"('anzahl', 'stell')",20
11644,"('svpfraktion', 'mind')",20
11645,"('klar', 'deshalb')",20
11646,"('bezug', 'moglich')",20
11647,"('etwa', 'bereich')",20
11648,"('all', 'uberleg')",20
11649,"('stell', 'entsprech')",20
11650,"('gesetz', 'festzuschreib')",20
11651,"('insbesond', 'neu')",20
11652,"('braucht', 'regel')",20
11653,"('jahr', 'tag')",20
11654,"('votum', 'gesagt')",20
11655,"('mehr', 'find')",20
11656,"('globalisiert', 'welt')",20
11657,"('mehr', 'verdoppelt')",20
11658,"('nationalrat', 'million')",20
11659,"('eidgenoss', 'gericht')",20
11660,"('kurz', 'wort')",20
11661,"('zustimm', 'mehrheit')",20
11662,"('beitrag', 'offent')",20
11663,"('kolleg', 'sommaruga')",20
11664,"('projektier', 'erprob')",20
11665,"('grundsatz', 'gleich')",20
11666,"('innerstaat', 'recht')",20
11667,"('soll', 'person')",20
11668,"('stimm', 'ablehn')",20
11669,"('mocht', 'entsprech')",20
11670,"('projekt', 'kanton')",20
11671,"('massnahm', 'weit')",20
11672,"('mehrheit', 'schluss')",20
11673,"('uns', 'schweizer')",20
11674,"('schweizer', 'wirtschaft')",20
11675,"('integration', 'fluchtling')",20
11676,"('sieht', 'mehrheit')",20
11677,"('jahr', 'tief')",20
11678,"('darum', 'artikel')",20
11679,"('moglich', 'muss')",20
11680,"('erhalt', 'mocht')",20
11681,"('weit', 'aspekt')",20
11682,"('standerat', 'gut')",20
11683,"('darum', 'moglich')",20
11684,"('recht', 'bundesrat')",20
11685,"('muss', 'tatsach')",20
11686,"('streng', 'voraussetz')",20
11687,"('postulat', 'beantragt')",20
11688,"('beim', 'beschluss')",20
11689,"('wichtig', 'neuer')",20
11690,"('bereich', 'gross')",20
11691,"('kanton', 'massnahm')",20
11692,"('praventivpolizei', 'massnahm')",20
11693,"('umgesetzt', 'deshalb')",20
11694,"('kost', 'entsprech')",20
11695,"('sag', 'artikel')",20
11696,"('sei', 'fall')",20
11697,"('seit', 'grundung')",20
11698,"('genf', 'jura')",20
11699,"('gibt', 'jahr')",20
11700,"('fall', 'tun')",20
11701,"('imm', 'hoch')",20
11702,"('meinung', 'moglich')",20
11703,"('bank', 'schieb')",20
11704,"('schon', 'diskussion')",20
11705,"('geld', 'verdient')",20
11706,"('bitt', 'nochmal')",20
11707,"('gemacht', 'ja')",20
11708,"('herrn', 'wasserfall')",20
11709,"('aufgrund', 'postulat')",20
11710,"('ja', 'regel')",20
11711,"('leid', 'wenig')",20
11712,"('umkehr', 'beweislast')",20
11713,"('uberhoht', 'preis')",20
11714,"('stell', 'mal')",20
11715,"('kanton', 'erst')",20
11716,"('bundesrat', 'sah')",20
11717,"('uberleg', 'bitt')",20
11718,"('debatt', 'heut')",20
11719,"('muss', 'meinung')",20
11720,"('schweiz', 'davon')",20
11721,"('war', 'kaum')",20
11722,"('forstwirtschaft', 'grundstuck')",20
11723,"('schlagt', 'mehrheit')",20
11724,"('ausgangslag', 'bundesrat')",20
11725,"('schaff', 'eben')",20
11726,"('wort', 'tat')",20
11727,"('prozent', 'arbeitnehm')",20
11728,"('nochmal', 'anschau')",20
11729,"('prozent', 'sink')",20
11730,"('kanton', 'finanziell')",20
11731,"('person', 'anspruch')",20
11732,"('viel', 'branch')",20
11733,"('ursprung', 'ide')",20
11734,"('motion', 'sitzung')",20
11735,"('offent', 'ausschreib')",20
11736,"('einstimm', 'unterstutzt')",20
11737,"('schweiz', 'importiert')",20
11738,"('wurd', 'bekannt')",20
11739,"('allfall', 'anpass')",20
11740,"('hatt', 'lieb')",20
11741,"('drei', 'wichtig')",20
11742,"('schon', 'gefuhrt')",20
11743,"('wichtig', 'moglich')",20
11744,"('anstreng', 'unternomm')",20
11745,"('kanton', 'macht')",20
11746,"('fast', 'sag')",20
11747,"('sei', 'daran')",20
11748,"('standerat', 'kanton')",20
11749,"('drei', 'argument')",20
11750,"('schweiz', 'wasserkraft')",20
11751,"('fast', 'zwei')",20
11752,"('erst', 'funf')",20
11753,"('eingehalt', 'word')",20
11754,"('word', 'motion')",20
11755,"('eher', 'wenig')",20
11756,"('standerat', 'beantragt')",20
11757,"('konstruktiv', 'zusammenarbeit')",20
11758,"('digital', 'transformation')",20
11759,"('mehr', 'mind')",20
11760,"('juni', 'bundesrat')",20
11761,"('ordent', 'budget')",20
11762,"('diskuti', 'bundesrat')",20
11763,"('schliesslich', 'gibt')",20
11764,"('zeit', 'frag')",20
11765,"('frank', 'ja')",20
11766,"('handelt', 'ja')",20
11767,"('sicht', 'grun')",20
11768,"('mitarbeit', 'bundesverwalt')",20
11769,"('kommission', 'sprech')",20
11770,"('verarbeit', 'industri')",20
11771,"('einfach', 'lang')",20
11772,"('artikel', 'betreff')",20
11773,"('mehrheit', 'sieht')",20
11774,"('sicht', 'sicht')",20
11775,"('kommission', 'namlich')",20
11776,"('massnahm', 'vorschlag')",20
11777,"('seit', 'schweiz')",20
11778,"('inhaberinn', 'inhab')",20
11779,"('gestellt', 'antrag')",20
11780,"('leut', 'saal')",20
11781,"('betreff', 'frag')",20
11782,"('bund', 'entsprech')",20
11783,"('einstimm', 'entschied')",20
11784,"('frag', 'wiss')",20
11785,"('parlament', 'damal')",20
11786,"('klar', 'verhaltnis')",20
11787,"('fall', 'frag')",20
11788,"('kommission', 'dabei')",20
11789,"('beim', 'kanton')",20
11790,"('sei', 'folg')",20
11791,"('verlangt', 'namlich')",20
11792,"('heut', 'fast')",20
11793,"('eig', 'gesetz')",20
11794,"('gesetz', 'muss')",20
11795,"('schweiz', 'geh')",20
11796,"('kolleg', 'weibel')",20
11797,"('rat', 'heut')",20
11798,"('nationalrat', 'beim')",20
11799,"('geplant', 'massnahm')",20
11800,"('kommission', 'vorpruf')",20
11801,"('ruck', 'stark')",20
11802,"('parlament', 'entschied')",20
11803,"('antwort', 'find')",20
11804,"('meinung', 'sinn')",20
11805,"('besteht', 'einfach')",20
11806,"('schwer', 'verstand')",20
11807,"('schweiz', 'ziel')",20
11808,"('nehm', 'schweiz')",20
11809,"('vorlag', 'befasst')",20
11810,"('land', 'wirtschaft')",20
11811,"('antrag', 'beid')",20
11812,"('enthalt', 'gutgeheiss')",20
11813,"('frank', 'geschatzt')",20
11814,"('mehr', 'einnahm')",20
11815,"('kommission', 'bleib')",20
11816,"('schutzenswert', 'dat')",20
11817,"('fall', 'wirklich')",20
11818,"('kommt', 'zweit')",20
11819,"('unabhang', 'aufsichtsbehord')",20
11820,"('jahr', 'mocht')",20
11821,"('daraus', 'gezog')",20
11822,"('wurd', 'glaub')",20
11823,"('verantwort', 'unternehm')",20
11824,"('imm', 'kanton')",20
11825,"('find', 'eigent')",20
11826,"('fuhr', 'ganz')",20
11827,"('entscheid', 'artikel')",20
11828,"('bekannt', 'wurd')",20
11829,"('kommission', 'genau')",20
11830,"('zusammenfass', 'sag')",20
11831,"('gesagt', 'okay')",20
11832,"('aktuell', 'gesetz')",20
11833,"('muss', 'soll')",20
11834,"('imm', 'off')",20
11835,"('bereit', 'stark')",20
11836,"('schweiz', 'person')",20
11837,"('nationalrat', 'glattli')",20
11838,"('unterstutz', 'leist')",20
11839,"('prinzip', 'verhaltnismass')",20
11840,"('gibt', 'glaub')",20
11841,"('verletz', 'person')",20
11842,"('nimmt', 'anlieg')",20
11843,"('betracht', 'gezog')",20
11844,"('initiativ', 'kolleg')",20
11845,"('kommission', 'trotzd')",20
11846,"('gesamtabstimm', 'wurd')",20
11847,"('abhang', 'gemacht')",20
11848,"('klarheit', 'schafft')",20
11849,"('kanton', 'recht')",20
11850,"('investiert', 'geld')",20
11851,"('wonach', 'bundesrat')",20
11852,"('beim', 'zugang')",20
11853,"('zahl', 'mehr')",20
11854,"('kommission', 'bzw')",20
11855,"('deshalb', 'schlagt')",20
11856,"('bedeutet', 'eben')",20
11857,"('bereit', 'weitgeh')",20
11858,"('leut', 'muss')",20
11859,"('entsprech', 'mehrheit')",20
11860,"('kind', 'jugendforderungsgesetz')",20
11861,"('eingeh', 'mocht')",20
11862,"('heut', 'losung')",20
11863,"('auf', 'aug')",20
11864,"('gesetz', 'wurd')",20
11865,"('dah', 'muss')",20
11866,"('tun', 'wiss')",20
11867,"('logisch', 'folg')",20
11868,"('neu', 'agrarpolit')",20
11869,"('asylgesuch', 'stell')",20
11870,"('frei', 'beweg')",20
11871,"('lag', 'schweiz')",20
11872,"('schon', 'unterschied')",20
11873,"('institut', 'geistig')",20
11874,"('deshalb', 'schluss')",20
11875,"('halt', 'gesetz')",20
11876,"('rat', 'folg')",20
11877,"('kanton', 'verteilt')",20
11878,"('halft', 'davon')",20
11879,"('sag', 'geld')",20
11880,"('unterschied', 'beid')",20
11881,"('vernehmlass', 'vorlag')",20
11882,"('lohn', 'gleich')",20
11883,"('besteh', 'differenz')",20
11884,"('weisheit', 'letzt')",20
11885,"('neu', 'ungerecht')",20
11886,"('absatz', 'betrifft')",20
11887,"('verschied', 'them')",20
11888,"('geltend', 'gesetzgeb')",20
11889,"('verschwind', 'klein')",20
11890,"('ausschopf', 'inland')",20
11891,"('bekannt', 'bundesrat')",20
11892,"('frag', 'komm')",20
11893,"('richtig', 'gesetz')",20
11894,"('schon', 'getan')",20
11895,"('kompetenz', 'parlament')",20
11896,"('find', 'ja')",20
11897,"('verlass', 'partnerin')",20
11898,"('aufmerksam', 'schenk')",20
11899,"('drei', 'leitlini')",20
11900,"('beitrag', 'starkung')",20
11901,"('starkung', 'international')",20
11902,"('vorlag', 'auszuarbeit')",20
11903,"('jahr', 'losung')",20
11904,"('stark', 'wirtschaft')",20
11905,"('verlangt', 'neu')",20
11906,"('kantonal', 'unterschied')",20
11907,"('motion', 'regazzi')",20
11908,"('beid', 'bestimm')",20
11909,"('natur', 'lebensgrundlag')",20
11910,"('stabil', 'bezieh')",20
11911,"('uberzeugt', 'gut')",20
11912,"('muss', 'richtig')",20
11913,"('geeignet', 'mittel')",20
11914,"('entsprech', 'dat')",20
11915,"('bestatigt', 'bundesrat')",20
11916,"('grund', 'vorlieg')",20
11917,"('moglich', 'entwed')",20
11918,"('besond', 'gefahrdet')",20
11919,"('meinung', 'brauch')",20
11920,"('bundesrat', 'variant')",20
11921,"('blick', 'zukunft')",20
11922,"('wichtig', 'zentral')",20
11923,"('anhor', 'wurd')",20
11924,"('wenig', 'sich')",20
11925,"('herr', 'dittli')",20
11926,"('gibt', 'recht')",20
11927,"('seit', 'vierzig')",20
11928,"('gibt', 'zusammenhang')",20
11929,"('glaub', 'deshalb')",20
11930,"('to', 'the')",20
11931,"('moglich', 'antrag')",20
11932,"('problemat', 'war')",20
11933,"('sozialdemokrat', 'partei')",20
11934,"('genau', 'ziel')",20
11935,"('gab', 'diskussion')",20
11936,"('schweiz', 'ubereinkomm')",20
11937,"('schweiz', 'erheb')",20
11938,"('verschied', 'ander')",20
11939,"('halft', 'kanton')",20
11940,"('kommission', 'annahm')",20
11941,"('roberto', 'zanetti')",20
11942,"('differenz', 'beim')",20
11943,"('sexuell', 'notig')",20
11944,"('massnahm', 'artikel')",20
11945,"('niemand', 'sag')",20
11946,"('gibt', 'wurd')",20
11947,"('ausfuhr', 'kommissionssprech')",20
11948,"('kanton', 'aufgrund')",20
11949,"('mocht', 'beantrag')",20
11950,"('kommission', 'vorberat')",20
11951,"('besond', 'schutz')",20
11952,"('einfach', 'muss')",20
11953,"('gesetz', 'aufgab')",20
11954,"('meist', 'betroff')",20
11955,"('zielt', 'darauf')",20
11956,"('missbrauch', 'verhind')",20
11957,"('kurz', 'bericht')",20
11958,"('kriteri', 'erfullt')",20
11959,"('interess', 'gut')",20
11960,"('besteh', 'moglich')",20
11961,"('negativ', 'konsequenz')",20
11962,"('konnt', 'bereit')",20
11963,"('bundesrat', 'gefordert')",20
11964,"('anstalt', 'bund')",20
11965,"('kommissionsmehr', 'auffass')",20
11966,"('imm', 'entscheid')",20
11967,"('moglich', 'polit')",20
11968,"('muss', 'schluss')",20
11969,"('herr', 'hausammann')",20
11970,"('fuhrt', 'imm')",20
11971,"('dafur', 'million')",20
11972,"('berat', 'neu')",20
11973,"('drei', 'frag')",20
11974,"('vorzeit', 'pensionier')",20
11975,"('ja', 'daran')",20
11976,"('schweiz', 'zweit')",20
11977,"('ausgewog', 'losung')",20
11978,"('standerat', 'zustimm')",20
11979,"('wurd', 'denk')",20
11980,"('hatt', 'probl')",20
11981,"('streich', 'artikel')",20
11982,"('frank', 'geld')",20
11983,"('klar', 'kommission')",20
11984,"('jahr', 'beitrag')",20
11985,"('bundesrat', 'liegt')",20
11986,"('antrag', 'zugestimmt')",20
11987,"('komm', 'sollt')",20
11988,"('unterstutzt', 'minderheitsantrag')",20
11989,"('heut', 'genau')",20
11990,"('zeit', 'gewinn')",20
11991,"('kommissionsmehr', 'klar')",20
11992,"('gesagt', 'teil')",20
11993,"('steh', 'soll')",20
11994,"('heut', 'person')",20
11995,"('ersuch', 'mehrheit')",20
11996,"('kantonal', 'regional')",20
11997,"('hatt', 'gross')",20
11998,"('bleib', 'weiterhin')",20
11999,"('je', 'gross')",20
12000,"('gesagt', 'wer')",20
12001,"('gesetz', 'eigent')",20
12002,"('brauch', 'ja')",20
12003,"('deshalb', 'davon')",20
12004,"('gesagt', 'grundsatz')",20
12005,"('teil', 'anlieg')",20
12006,"('entsprech', 'konsequenz')",20
12007,"('frau', 'munz')",20
12008,"('tun', 'soll')",20
12009,"('betrieb', 'mehr')",20
12010,"('pruf', 'muss')",20
12011,"('vollig', 'unklar')",20
12012,"('zud', 'neu')",20
12013,"('bzw', 'beschluss')",20
12014,"('spiel', 'gesetzt')",20
12015,"('verselbststandigt', 'einheit')",20
12016,"('bundesrat', 'bittet')",20
12017,"('kommt', 'weit')",20
12018,"('motion', 'caroni')",20
12019,"('verpflicht', 'eingegang')",20
12020,"('kost', 'schweiz')",20
12021,"('bundesrat', 'august')",20
12022,"('jahr', 'gegenub')",20
12023,"('kanton', 'pflicht')",20
12024,"('einstimm', 'ablehn')",20
12025,"('notwend', 'erachtet')",20
12026,"('find', 'wirklich')",20
12027,"('zustimm', 'sollt')",20
12028,"('frag', 'parlament')",20
12029,"('erreich', 'bundesrat')",20
12030,"('gibt', 'besond')",20
12031,"('zud', 'mocht')",20
12032,"('standeratin', 'fetz')",20
12033,"('reduktion', 'million')",20
12034,"('dank', 'antrag')",20
12035,"('soll', 'insbesond')",20
12036,"('anhand', 'beispiel')",20
12037,"('heut', 'fuhr')",20
12038,"('eigent', 'ursprung')",20
12039,"('bericht', 'bundesamt')",20
12040,"('vorderst', 'front')",20
12041,"('moglich', 'hatt')",20
12042,"('sag', 'gewiss')",20
12043,"('bundesrat', 'zugestimmt')",20
12044,"('motion', 'beid')",20
12045,"('darauf', 'wurd')",20
12046,"('bevolker', 'ja')",20
12047,"('sag', 'neu')",20
12048,"('ausland', 'international')",20
12049,"('ziel', 'fuhr')",20
12050,"('land', 'heut')",20
12051,"('herrn', 'nos')",20
12052,"('aktiv', 'geword')",20
12053,"('deshalb', 'auffass')",20
12054,"('prozent', 'komm')",20
12055,"('gibt', 'einzeln')",20
12056,"('wurd', 'tatsach')",20
12057,"('diskussion', 'fuhrt')",20
12058,"('ausnahm', 'mind')",20
12059,"('nach', 'wirksamkeitsbericht')",20
12060,"('meinung', 'falsch')",20
12061,"('glaub', 'daran')",20
12062,"('zweit', 'schweiz')",20
12063,"('direktor', 'eidgenoss')",20
