,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
73,Daniel Jositsch,Sozialdemokratische Partei der Schweiz (SP),0.0,0.006968641114982578,0.0,0.0,0.0,0.0,0.013937282229965157,0.05226480836236934,0.0,0.006968641114982578,0.020905923344947737,0.010452961672473868,0.0,0.013937282229965157,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.0,0.0,0.0,0.0,0.010452961672473868,0.006968641114982578,0.010452961672473868,0.013937282229965157,0.006968641114982578,0.013937282229965157,0.003484320557491289,0.0,0.013937282229965157,0.0,0.0,0.03832752613240418,0.010452961672473868,0.0,0.003484320557491289,0.0,0.024390243902439025,0.0,0.0,0.0,0.010452961672473868,0.0313588850174216,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.003484320557491289,0.0,0.07665505226480836,0.041811846689895474,0.006968641114982578,0.0,0.010452961672473868,0.006968641114982578,0.0,0.0,0.027874564459930314,0.010452961672473868,0.0,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059233449477351915,0.0,0.0313588850174216,0.0,0.003484320557491289,0.003484320557491289,0.0,0.013937282229965157,0.006968641114982578,0.020905923344947737,0.003484320557491289,0.059233449477351915,0.0,0.0,0.0,0.010452961672473868,0.0,0.006968641114982578,0.010452961672473868,0.0,0.0,0.0,0.010452961672473868,0.020905923344947737,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.0,0.006968641114982578,0.0,0.0,0.0,0.0,0.006968641114982578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.024390243902439025,0.013937282229965157,0.0,0.0,0.0,0.006968641114982578,0.010452961672473868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013937282229965157,0.010452961672473868,0.024390243902439025,0.024390243902439025,0.003484320557491289
74,Doris Stump,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.010416666666666666,0.005208333333333333,0.020833333333333332,0.015625,0.005208333333333333,0.0,0.0,0.036458333333333336,0.0,0.015625,0.0,0.0,0.0,0.03125,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.0,0.015625,0.0,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.020833333333333332,0.0,0.020833333333333332,0.0,0.005208333333333333,0.0,0.005208333333333333,0.0,0.005208333333333333,0.020833333333333332,0.010416666666666666,0.0,0.0,0.010416666666666666,0.03125,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.03125,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.020833333333333332,0.010416666666666666,0.046875,0.0,0.041666666666666664,0.010416666666666666,0.06770833333333333,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.015625,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09895833333333333,0.005208333333333333,0.020833333333333332,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.020833333333333332,0.005208333333333333,0.015625,0.026041666666666668,0.052083333333333336,0.005208333333333333
75,Edith Graf-Litscher,Sozialdemokratische Partei der Schweiz (SP),0.0072992700729927005,0.0,0.0,0.0,0.014598540145985401,0.0072992700729927005,0.0,0.021897810218978103,0.0072992700729927005,0.0,0.0,0.051094890510948905,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0364963503649635,0.0072992700729927005,0.021897810218978103,0.0072992700729927005,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.021897810218978103,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0072992700729927005,0.0,0.029197080291970802,0.0,0.014598540145985401,0.014598540145985401,0.043795620437956206,0.0072992700729927005,0.0,0.0,0.0,0.029197080291970802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0364963503649635,0.06569343065693431,0.0,0.014598540145985401,0.0072992700729927005,0.0,0.0,0.0,0.014598540145985401,0.043795620437956206,0.0,0.0,0.0,0.0,0.043795620437956206,0.08759124087591241,0.021897810218978103,0.0072992700729927005,0.0,0.0,0.0,0.0072992700729927005,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0364963503649635,0.0,0.0072992700729927005
76,Eric Nussbaumer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.009216589861751152,0.004608294930875576,0.009216589861751152,0.06451612903225806,0.0,0.0,0.0,0.04608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.013824884792626729,0.018433179723502304,0.013824884792626729,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875576,0.004608294930875576,0.009216589861751152,0.0,0.0,0.0,0.004608294930875576,0.004608294930875576,0.0,0.0,0.09216589861751152,0.0,0.004608294930875576,0.0,0.0,0.004608294930875576,0.009216589861751152,0.0,0.009216589861751152,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.004608294930875576,0.03225806451612903,0.004608294930875576,0.009216589861751152,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.009216589861751152,0.0,0.0,0.0,0.018433179723502304,0.0,0.004608294930875576,0.0,0.0,0.013824884792626729,0.0,0.0,0.0,0.004608294930875576,0.004608294930875576,0.059907834101382486,0.03686635944700461,0.0,0.0,0.027649769585253458,0.041474654377880185,0.027649769585253458,0.02304147465437788,0.055299539170506916,0.004608294930875576,0.004608294930875576,0.0,0.004608294930875576,0.03686635944700461,0.0,0.0,0.0,0.004608294930875576,0.0,0.06451612903225806,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.004608294930875576,0.0,0.004608294930875576,0.0,0.0,0.004608294930875576,0.004608294930875576,0.0,0.013824884792626729,0.009216589861751152,0.0,0.0,0.009216589861751152,0.02304147465437788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.0,0.0,0.013824884792626729,0.009216589861751152,0.013824884792626729,0.004608294930875576
77,Ernst Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.028089887640449437,0.0,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.0056179775280898875,0.016853932584269662,0.0,0.0,0.0056179775280898875,0.016853932584269662,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0056179775280898875,0.0,0.016853932584269662,0.0,0.0449438202247191,0.033707865168539325,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,0.0,0.016853932584269662,0.0056179775280898875,0.011235955056179775,0.0,0.028089887640449437,0.0056179775280898875,0.011235955056179775,0.016853932584269662,0.0056179775280898875,0.011235955056179775,0.056179775280898875,0.016853932584269662,0.0,0.0,0.03932584269662921,0.0056179775280898875,0.0,0.016853932584269662,0.0056179775280898875,0.0,0.0,0.0,0.016853932584269662,0.016853932584269662,0.0,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.02247191011235955,0.0,0.0056179775280898875,0.03932584269662921,0.07865168539325842,0.0,0.0,0.0,0.0,0.011235955056179775,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.056179775280898875,0.033707865168539325,0.0056179775280898875,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0056179775280898875,0.02247191011235955,0.0056179775280898875
78,Evi Allemann,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.012903225806451613,0.0032258064516129032,0.01935483870967742,0.05161290322580645,0.0032258064516129032,0.0,0.0032258064516129032,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.016129032258064516,0.03870967741935484,0.0032258064516129032,0.0032258064516129032,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.00967741935483871,0.0,0.0,0.0064516129032258064,0.00967741935483871,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0064516129032258064,0.00967741935483871,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0032258064516129032,0.0,0.041935483870967745,0.00967741935483871,0.00967741935483871,0.0032258064516129032,0.0064516129032258064,0.0,0.025806451612903226,0.0064516129032258064,0.0,0.0,0.016129032258064516,0.08709677419354839,0.00967741935483871,0.03225806451612903,0.02903225806451613,0.0,0.0,0.0032258064516129032,0.01935483870967742,0.07096774193548387,0.0,0.0,0.0,0.012903225806451613,0.07741935483870968,0.025806451612903226,0.0,0.0,0.0,0.00967741935483871,0.0,0.0064516129032258064,0.0032258064516129032,0.0,0.0,0.0,0.02903225806451613,0.0,0.00967741935483871,0.0032258064516129032,0.0032258064516129032,0.00967741935483871,0.01935483870967742,0.0064516129032258064,0.0032258064516129032,0.0032258064516129032,0.00967741935483871,0.0032258064516129032,0.0064516129032258064,0.0,0.025806451612903226,0.0,0.0,0.0,0.0032258064516129032,0.00967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0064516129032258064,0.01935483870967742,0.01935483870967742,0.0032258064516129032,0.0
79,Fabio Pedrina,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.019417475728155338,0.05825242718446602,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.02912621359223301,0.009708737864077669,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.009708737864077669,0.0,0.009708737864077669,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.009708737864077669,0.038834951456310676,0.009708737864077669,0.0,0.0,0.04854368932038835,0.14563106796116504,0.02912621359223301,0.038834951456310676,0.04854368932038835,0.0,0.009708737864077669,0.0,0.02912621359223301,0.11650485436893204,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.009708737864077669,0.0,0.038834951456310676,0.0,0.0,0.0,0.02912621359223301,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.02912621359223301,0.0
80,Hans Stöckli,Sozialdemokratische Partei der Schweiz (SP),0.0,0.024390243902439025,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.0,0.016260162601626018,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.024390243902439025,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.0,0.032520325203252036,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.008130081300813009,0.0,0.016260162601626018,0.0,0.024390243902439025,0.008130081300813009,0.032520325203252036,0.0,0.0,0.0,0.07317073170731707,0.04065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.008130081300813009,0.04065040650406504,0.0,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.008130081300813009,0.0,0.16260162601626016,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.008130081300813009,0.06504065040650407,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.0
81,Hans Widmer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.0036900369003690036,0.025830258302583026,0.06273062730627306,0.01107011070110701,0.0,0.007380073800738007,0.03690036900369004,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.01845018450184502,0.014760147601476014,0.0,0.0036900369003690036,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.0,0.014760147601476014,0.0,0.01845018450184502,0.01845018450184502,0.0,0.0036900369003690036,0.0,0.0,0.0,0.007380073800738007,0.0,0.007380073800738007,0.0,0.0036900369003690036,0.0,0.0,0.0,0.02952029520295203,0.0,0.0,0.0,0.0,0.02952029520295203,0.0,0.0,0.0,0.03690036900369004,0.0036900369003690036,0.01107011070110701,0.007380073800738007,0.0,0.0,0.05166051660516605,0.02952029520295203,0.0036900369003690036,0.0,0.0,0.025830258302583026,0.0,0.0036900369003690036,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.007380073800738007,0.007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.01107011070110701,0.0036900369003690036,0.0,0.0,0.0,0.0036900369003690036,0.0036900369003690036,0.0,0.0,0.0,0.0036900369003690036,0.06642066420664207,0.0,0.04428044280442804,0.04797047970479705,0.01107011070110701,0.0036900369003690036,0.0,0.02214022140221402,0.04797047970479705,0.0,0.0,0.0,0.0,0.01107011070110701,0.05166051660516605,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0,0.01107011070110701,0.0,0.0,0.0,0.0036900369003690036,0.0,0.014760147601476014,0.0,0.0036900369003690036,0.0,0.0,0.0036900369003690036,0.007380073800738007,0.0,0.007380073800738007,0.0,0.0,0.0,0.0,0.01845018450184502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0036900369003690036,0.04059040590405904,0.0,0.007380073800738007
82,Hans-Jürg Fehr,Sozialdemokratische Partei der Schweiz (SP),0.001488095238095238,0.0,0.0,0.0,0.001488095238095238,0.001488095238095238,0.011904761904761904,0.05505952380952381,0.001488095238095238,0.002976190476190476,0.01488095238095238,0.013392857142857142,0.0,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.004464285714285714,0.002976190476190476,0.00744047619047619,0.001488095238095238,0.004464285714285714,0.0,0.0,0.001488095238095238,0.001488095238095238,0.022321428571428572,0.002976190476190476,0.00744047619047619,0.001488095238095238,0.01488095238095238,0.002976190476190476,0.001488095238095238,0.00744047619047619,0.0,0.028273809523809524,0.001488095238095238,0.004464285714285714,0.002976190476190476,0.008928571428571428,0.09672619047619048,0.004464285714285714,0.023809523809523808,0.017857142857142856,0.013392857142857142,0.0,0.017857142857142856,0.00744047619047619,0.020833333333333332,0.0,0.002976190476190476,0.002976190476190476,0.026785714285714284,0.002976190476190476,0.01488095238095238,0.008928571428571428,0.001488095238095238,0.002976190476190476,0.019345238095238096,0.002976190476190476,0.002976190476190476,0.0,0.0,0.00744047619047619,0.0,0.001488095238095238,0.011904761904761904,0.002976190476190476,0.01636904761904762,0.001488095238095238,0.001488095238095238,0.0,0.0,0.002976190476190476,0.0,0.001488095238095238,0.002976190476190476,0.0,0.01488095238095238,0.004464285714285714,0.002976190476190476,0.023809523809523808,0.002976190476190476,0.002976190476190476,0.010416666666666666,0.010416666666666666,0.0,0.0,0.03571428571428571,0.09077380952380952,0.002976190476190476,0.01636904761904762,0.01636904761904762,0.0,0.004464285714285714,0.008928571428571428,0.004464285714285714,0.0,0.0,0.0,0.0,0.001488095238095238,0.0,0.03571428571428571,0.0,0.0,0.0,0.019345238095238096,0.0,0.0,0.001488095238095238,0.0,0.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.0,0.005952380952380952,0.0,0.005952380952380952,0.00744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.00744047619047619,0.008928571428571428,0.0,0.0,0.002976190476190476,0.03422619047619048,0.00744047619047619,0.0
83,Hildegard Fässler-Osterwalder,Sozialdemokratische Partei der Schweiz (SP),0.0036101083032490976,0.00842358604091456,0.0036101083032490976,0.0,0.0,0.0024067388688327317,0.009626955475330927,0.04693140794223827,0.012033694344163659,0.0024067388688327317,0.012033694344163659,0.026474127557160047,0.0,0.0012033694344163659,0.0012033694344163659,0.0,0.01444043321299639,0.009626955475330927,0.006016847172081829,0.0012033694344163659,0.006016847172081829,0.0036101083032490976,0.0036101083032490976,0.0012033694344163659,0.007220216606498195,0.0012033694344163659,0.00842358604091456,0.0024067388688327317,0.0012033694344163659,0.0036101083032490976,0.0036101083032490976,0.0024067388688327317,0.01444043321299639,0.00842358604091456,0.0,0.0,0.012033694344163659,0.0036101083032490976,0.0024067388688327317,0.0048134777376654635,0.0048134777376654635,0.0,0.0012033694344163659,0.0,0.009626955475330927,0.0,0.0,0.021660649819494584,0.0012033694344163659,0.02888086642599278,0.0,0.0012033694344163659,0.0024067388688327317,0.02286401925391095,0.009626955475330927,0.044524669073405534,0.0,0.007220216606498195,0.01684717208182912,0.02045728038507822,0.010830324909747292,0.006016847172081829,0.0,0.0048134777376654635,0.00842358604091456,0.0012033694344163659,0.0036101083032490976,0.009626955475330927,0.0012033694344163659,0.009626955475330927,0.006016847172081829,0.0048134777376654635,0.0024067388688327317,0.0,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.027677496991576414,0.0,0.007220216606498195,0.006016847172081829,0.0024067388688327317,0.019253910950661854,0.0012033694344163659,0.00842358604091456,0.010830324909747292,0.00842358604091456,0.0,0.0048134777376654635,0.026474127557160047,0.08543922984356198,0.0,0.01684717208182912,0.012033694344163659,0.0012033694344163659,0.0,0.0024067388688327317,0.0024067388688327317,0.0048134777376654635,0.0,0.0,0.0,0.0036101083032490976,0.0024067388688327317,0.04091456077015644,0.0,0.0,0.0,0.02045728038507822,0.0,0.0024067388688327317,0.007220216606498195,0.0,0.0,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0024067388688327317,0.0,0.0,0.0,0.0024067388688327317,0.0012033694344163659,0.0,0.0012033694344163659,0.0,0.0012033694344163659,0.0048134777376654635,0.0,0.019253910950661854,0.0,0.0012033694344163659,0.01684717208182912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012033694344163659,0.01444043321299639,0.015643802647412757,0.0048134777376654635,0.0,0.0036101083032490976,0.0012033694344163659,0.00842358604091456,0.039711191335740074,0.013237063778580024,0.0036101083032490976
84,Jacqueline Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0036968576709796672,0.0,0.0018484288354898336,0.005545286506469501,0.0,0.022181146025878003,0.06469500924214418,0.0,0.0036968576709796672,0.0,0.0166358595194085,0.0,0.0018484288354898336,0.0073937153419593345,0.0,0.0,0.04990757855822551,0.005545286506469501,0.0073937153419593345,0.0018484288354898336,0.0018484288354898336,0.005545286506469501,0.0018484288354898336,0.0,0.0018484288354898336,0.0036968576709796672,0.0,0.0,0.0018484288354898336,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0018484288354898336,0.02033271719038817,0.0,0.0,0.0,0.005545286506469501,0.0,0.0018484288354898336,0.0,0.024029574861367836,0.011090573012939002,0.0,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0,0.0073937153419593345,0.0018484288354898336,0.02033271719038817,0.0036968576709796672,0.0018484288354898336,0.0,0.0036968576709796672,0.0,0.0036968576709796672,0.0,0.0,0.02033271719038817,0.0018484288354898336,0.0,0.0018484288354898336,0.0,0.0,0.0018484288354898336,0.0036968576709796672,0.0036968576709796672,0.005545286506469501,0.0073937153419593345,0.0,0.012939001848428836,0.0,0.0,0.024029574861367836,0.005545286506469501,0.0073937153419593345,0.0,0.005545286506469501,0.0,0.011090573012939002,0.029574861367837338,0.0018484288354898336,0.0,0.06469500924214418,0.07208872458410351,0.0073937153419593345,0.022181146025878003,0.022181146025878003,0.0018484288354898336,0.0018484288354898336,0.0036968576709796672,0.0018484288354898336,0.014787430683918669,0.0018484288354898336,0.0036968576709796672,0.0,0.0036968576709796672,0.0166358595194085,0.05730129390018484,0.06839186691312385,0.0036968576709796672,0.0,0.012939001848428836,0.0,0.0073937153419593345,0.009242144177449169,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0018484288354898336,0.005545286506469501,0.005545286506469501,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0073937153419593345,0.0018484288354898336,0.0036968576709796672,0.0,0.0018484288354898336,0.0,0.024029574861367836,0.0036968576709796672,0.012939001848428836,0.0,0.005545286506469501,0.011090573012939002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968576709796672,0.0,0.025878003696857672,0.0073937153419593345,0.0036968576709796672,0.0
